time,duration / s,Lat,Lon,temperature / C,pressure / hPa,humidity / %,CO2 / ppm,SO2 / ppm
18:20:35,182,38.41264333,14.95657667,11.11,1000.72,48.19,371.8003718,0.710250202
18:20:37,184,38.41256,14.95668667,11.07,1000.76,47.72,371.8003718,-0.339790153
18:20:39,186,38.41255667,14.9567,11.1,1000.6,47.5,371.8003718,-0.564971751
18:20:41,188,38.41255333,14.956705,11.1,1000.62,47.52,374.6603747,0.905569007
18:20:43,190,38.41255667,14.95670333,11.11,1000.62,47.53,378.4737118,-0.121872478
18:20:45,192,38.41255667,14.95670333,11.12,1000.62,47.57,378.4737118,-0.564971751
18:20:47,194,38.41255667,14.95670333,11.11,1000.81,47.59,383.2403832,1.173527038
18:20:49,196,38.41249167,14.95677167,11.1,1000.8,47.68,388.0070547,0.721549637
18:20:51,198,38.41238,14.95688833,11.09,1000.67,47.64,388.0070547,1.221953188
18:20:53,200,38.41225167,14.95703,11.1,1000.62,46.52,393.7270604,0.979822437
18:20:55,202,38.41211333,14.95718833,11.11,1000.59,45.15,400.4004004,0.753833737
18:20:57,204,38.41197333,14.95735667,11.06,1000.49,44.72,400.4004004,0.374495561
18:20:59,206,38.41183,14.957525,11.12,1000.66,44.94,405.1670718,0.330104923
18:21:01,208,38.41167333,14.95768667,11.13,1000.61,44.44,409.9337433,-0.315577078
18:21:03,210,38.411485,14.95786167,11.12,1000.67,45.92,409.9337433,1.010492333
18:21:05,212,38.41130833,14.95802667,11.12,1000.92,46.54,410.8870776,0.007263923
18:21:07,214,38.41120833,14.95812833,11.04,1000.19,46.57,411.8404118,1.166263115
18:21:09,216,38.411235,14.95810167,11.12,1000.38,43.75,411.8404118,0.397094431
18:21:11,218,38.41123167,14.95809333,11.11,1000.38,47.05,411.8404118,-0.062146893
18:21:13,220,38.41123333,14.95809167,11.1,1000.32,47.18,411.8404118,0.790153349
18:21:15,222,38.411205,14.95811333,11.1,1000.94,47.36,411.8404118,0.966101695
18:21:19,226,38.41110833,14.95820333,10.89,1000.3,46.97,410.8870776,0.330104923
18:21:21,228,38.41097667,14.958325,11.1,1000.64,46.89,410.8870776,1.577885391
18:21:23,230,38.41067,14.95859667,11.09,1000.41,46.91,411.8404118,1.397901533
18:21:25,232,38.410515,14.95873,11.09,999.96,46.54,413.7470804,1.205811138
18:21:27,234,38.41041833,14.95881,11.01,999,45.5,413.7470804,-0.380145278
18:21:29,236,38.41036333,14.95886,11.05,998.03,45.49,417.5604176,1.523809524
18:21:31,238,38.41032667,14.95889667,10.84,996.23,45.64,418.5137518,1.192090395
18:21:33,240,38.41026,14.95893833,10.96,995.88,44.41,418.5137518,1.303470541
18:21:35,242,38.41015167,14.95903167,10.94,995.63,44.47,421.3737547,1.256658596
18:21:37,244,38.41001333,14.95914833,10.76,995.32,44.92,422.327089,-0.126715093
18:21:39,246,38.40986,14.95928,10.88,995.55,45.14,422.327089,-0.256658596
18:21:41,248,38.40970333,14.95941333,10.86,995.59,45.73,423.2804233,1.447941889
18:21:43,250,38.40953833,14.95954667,10.81,994.96,46.53,423.2804233,1.384987893
18:21:45,252,38.40937333,14.959675,10.77,994.21,45.74,423.2804233,-0.564971751
18:21:47,254,38.409205,14.95980167,10.67,993.26,45.3,422.327089,1.624697337
18:21:49,256,38.40903667,14.959925,10.67,992.38,45.65,421.3737547,0.023405973
18:21:51,258,38.408865,14.96003667,10.62,991.38,45.89,421.3737547,1.418079096
18:21:53,260,38.40869333,14.96015,10.58,991.26,45.86,419.4670861,0.165456013
18:21:55,262,38.40852167,14.960265,10.53,991.26,45.87,418.5137518,-0.564971751
18:21:57,264,38.40835,14.96038333,10.5,991.19,45.96,418.5137518,-0.564971751
18:21:59,266,38.408175,14.96049833,10.53,990.83,46.65,417.5604176,0.581113801
18:22:01,268,38.40804,14.960585,10.56,991.03,46.98,415.653749,-0.044390638
18:22:03,270,38.407995,14.960615,10.62,991.39,47.65,415.653749,1.393058918
18:22:05,272,38.40791833,14.96067167,10.65,990.98,47.66,413.7470804,1.403551251
18:22:07,274,38.407775,14.96076333,10.65,990.79,47.83,412.7937461,0.18724778
18:22:09,276,38.40760833,14.96086667,10.72,990.73,47.1,412.7937461,0.504439064
18:22:11,278,38.40752,14.96091667,10.72,991.05,45.98,411.8404118,0.198547215
18:22:13,280,38.40746833,14.96094333,184.4,1267.64,45.42,411.8404118,-0.564971751
18:22:15,282,38.40734667,14.96101667,10.66,991.01,45.88,411.8404118,0.698143664
18:22:17,284,38.40719833,14.96111167,10.71,990.79,46.09,413.7470804,0.802259887
18:22:19,286,38.407095,14.96118833,10.72,990.8,45.92,416.6070833,-0.055690073
18:22:21,288,38.40709,14.96118333,10.79,990.42,45.83,416.6070833,0.892655367
18:22:23,290,38.40709333,14.96117833,10.79,990.13,45.75,421.3737547,-0.086359968
18:22:25,292,38.40705167,14.96118667,10.85,990.67,45.85,426.1404261,1.113801453
18:22:27,294,38.40693333,14.96121167,10.86,990.42,45.9,426.1404261,0.273607748
18:22:29,296,38.40684833,14.961235,10.8,990.04,45.54,431.8604319,0.677966102
18:22:31,298,38.40684333,14.96123833,10.77,989.71,45.44,437.5804376,0.649717514
18:22:33,300,38.40679833,14.96124667,10.63,989.77,45.05,437.5804376,1.515738499
18:22:35,302,38.40669667,14.96127,10.6,989.64,45.03,442.347109,0.300242131
18:22:37,304,38.40659833,14.96129333,10.61,989.75,45.09,446.1604462,0.554479419
18:22:39,306,38.406575,14.961295,10.52,988.99,44.97,446.1604462,-0.564971751
18:22:41,308,38.40649667,14.96131,10.47,989.87,44.91,449.020449,1.531880549
18:22:43,310,38.406405,14.96132833,10.28,988.85,45.02,449.9737833,1.165456013
18:22:45,312,38.40634833,14.96134167,10.43,988.74,45.23,449.9737833,0.306698951
18:22:47,314,38.40628333,14.96135333,10.4,989.33,45.18,450.9271176,-0.564971751
18:22:49,316,38.40619667,14.961375,10.42,989.09,45.25,450.9271176,0.995964487
18:22:53,320,38.40613667,14.96139,10.46,989.07,45.45,450.9271176,0.911218725
18:22:55,322,38.406095,14.9614,10.75,989.18,51.16,450.9271176,0.03874092
18:22:59,326,38.40608,14.96139833,10.65,988.7,45.97,451.8804519,2.321226796
18:23:01,328,38.406065,14.96139667,10.64,988.37,45.85,452.8337862,2.275221953
18:23:03,330,38.40586333,14.96144833,10.63,-134.4,100,454.7404547,1.079096045
18:23:05,332,38.40574333,14.96147667,10.72,988.54,47.79,458.5537919,2.334140436
18:23:07,334,38.40566667,14.96149,10.92,988.51,54.71,461.4137947,3.475383374
18:23:09,336,38.40567167,14.96148833,10.93,988.38,56.95,461.4137947,6.1937046
18:23:11,338,38.40567667,14.96148,11.35,988.3,55.55,466.1804662,8.808716707
18:23:13,340,38.40567667,14.96147667,11.63,988.4,47.66,471.9004719,8.800645682
18:23:15,342,38.40567667,14.96147667,11.76,988.37,45.19,471.9004719,8.089588378
18:23:17,344,38.40567667,14.96147667,11.95,988.32,43.75,477.6204776,7.14205004
18:23:19,346,38.40567667,14.96147667,12.16,988.17,43.89,484.2938176,4.769168684
18:23:21,348,38.40567667,14.96147667,12.3,988.3,42.89,484.2938176,5.692493947
18:23:23,350,38.40567667,14.96147667,12.46,988.28,42.68,490.0138233,4.743341404
18:23:25,352,38.40567667,14.96147667,12.67,988.22,47.36,496.6871634,4.644874899
18:23:27,354,38.40567667,14.96147667,12.78,987.77,44.13,496.6871634,4.81920904
18:23:29,356,38.40571,14.96147167,12.95,987.53,44.8,503.3605034,5.663438257
18:23:31,358,38.40584667,14.96145167,13.15,987.59,41.33,503.3605034,3.343018563
18:23:33,360,38.4059,14.96145,13.21,987.79,40.32,508.1271748,4.397901533
18:23:35,362,38.40590167,14.96145,13.17,987.72,40.3,512.8938462,4.079903148
18:23:37,364,38.40590167,14.96144833,184.41,987.82,40,512.8938462,2.251008878
18:23:39,366,38.40590167,14.96144833,13.2,987.78,39.73,513.8471805,2.690072639
18:23:41,368,38.40590333,14.96145,13.23,987.8,39.49,515.7538491,3.314769976
18:23:43,370,38.40590333,14.96145,13.26,987.82,39.38,515.7538491,1.417271994
18:23:45,372,38.40590333,14.96145,13.29,987.82,39,514.8005148,2.678773204
18:23:47,374,38.40590333,14.96145,13.29,987.73,38.5,512.8938462,1.14205004
18:23:49,376,38.40590333,14.96145,13.36,987.83,39.01,512.8938462,1.978208232
18:23:51,378,38.40590333,14.96145,13.36,-158.67,38.46,510.9871777,0.759483454
18:23:53,380,38.40590333,14.96145,13.37,987.82,38.17,508.1271748,1.434221146
18:23:55,382,38.40590333,14.96145,13.34,987.68,38.11,508.1271748,1.390637611
18:23:57,384,38.40590333,14.96145,13.37,987.77,38.02,505.2671719,-0.564971751
18:23:59,386,38.405905,14.96145,13.33,987.77,37.99,502.4071691,1.984665052
18:24:01,388,38.405905,14.96145,13.37,987.84,38.66,502.4071691,0.277643261
18:24:03,390,38.405905,14.96145,13.36,987.73,38.59,500.5005005,0.927360775
18:24:05,392,38.405905,14.96145,13.42,987.74,38.18,498.5938319,1.034705408
18:24:07,394,38.405905,14.96145,13.09,987.67,39.07,498.5938319,0.590799031
18:24:09,396,38.405905,14.96145,12.92,987.79,40.58,497.6404976,1.208232446
18:24:11,398,38.405905,14.96144667,12.65,987.61,41.41,497.6404976,1.429378531
18:24:13,400,38.405905,14.96127167,12.58,987.81,41.07,497.6404976,0.253430186
18:24:15,402,38.40590667,14.96114167,12.43,987.79,40.51,497.6404976,1.368845843
18:24:17,404,38.40590333,14.96100167,12.35,987.79,39.78,498.5938319,0.721549637
18:24:19,406,38.40591,14.96091667,12.22,987.76,39.91,498.5938319,-0.476190476
18:24:21,408,38.40591167,14.96088,12.16,987.81,41,498.5938319,1.108151735
18:24:23,410,38.40591333,14.960845,12.04,987.74,41.34,498.5938319,0.213075061
18:24:25,412,38.405915,14.96083833,11.99,987.81,41.56,498.5938319,1.060532688
18:24:27,414,38.40591667,14.96083667,11.9,987.75,42.31,497.6404976,0.924939467
18:24:29,416,38.40591667,14.96083667,11.73,987.69,42.38,494.7804948,0.697336562
18:24:31,418,38.40591667,14.96083667,11.71,987.72,42.79,494.7804948,0.810330912
18:24:33,420,38.40591667,14.96083667,11.67,987.7,43.92,494.7804948,0.973365617
18:24:35,422,38.40591667,14.96083667,11.67,987.82,49.95,489.0604891,0.850686037
18:24:37,424,38.40591667,14.96083667,11.84,987.97,55.08,489.0604891,4.17110573
18:24:39,426,38.40591667,14.96083333,11.85,987.8,54.96,488.1071548,5.683615819
18:24:41,428,38.40591833,14.96083333,11.93,987.84,55.77,487.1538205,9.510088781
18:24:43,430,38.40592,14.96083333,12.18,987.56,55.14,487.1538205,12.11460856
18:24:45,432,38.40592,14.96083333,12.54,987.74,53.49,489.0604891,13.16787732
18:24:47,434,38.40592,14.96083333,12.67,987.83,49.48,493.8271605,14.7094431
18:24:51,438,38.40592333,14.96083833,12.8,987.62,48.96,493.8271605,15.59483454
18:24:53,440,38.40599,14.96090833,13.07,987.7,49.34,502.4071691,14.40677966
18:24:55,442,38.40612833,14.96105833,13.55,987.68,53.38,512.8938462,15.94673123
18:24:57,444,38.406135,14.96105833,13.61,987.63,52.02,526.2405262,14.9023406
18:25:01,448,38.406135,14.961055,13.69,987.63,48.62,526.2405262,16.44874899
18:25:03,450,38.406135,14.961055,13.69,987.82,48.36,542.4472091,15.42130751
18:25:05,452,38.40613333,14.96105833,13.62,987.81,41.67,576.7672434,11.75060533
18:25:07,454,38.40613333,14.96105833,13.68,987.91,42.79,576.7672434,9.808716707
18:25:09,456,38.40613333,14.96105833,13.74,987.85,47.61,594.8805949,9.089588378
18:25:11,458,38.40613,14.96105833,13.78,987.82,48.23,612.040612,9.976594027
18:25:13,460,38.40613,14.96105833,13.8,987.67,47.46,612.040612,10.38983051
18:25:15,462,38.40612833,14.96105833,13.78,987.83,47.07,628.2472949,11.32041969
18:25:17,464,38.40612667,14.96105667,13.81,987.85,47.34,642.5473092,11.26392252
18:25:19,466,38.406125,14.96105667,13.76,987.94,46.76,642.5473092,10.87328491
18:25:21,468,38.406125,14.96105667,13.79,987.9,47.33,655.8939892,8.914447135
18:25:23,470,38.40612333,14.96105667,13.81,-134.93,100,666.3806664,9.88377724
18:25:25,472,38.40612333,14.96105333,13.82,988.18,50.68,666.3806664,12.14608555
18:25:27,474,38.40612167,14.961055,13.6,988.04,50.77,675.9140092,12.31719128
18:25:29,476,38.40612167,14.961055,13.71,-134.98,100,684.4940178,13.13478612
18:25:31,478,38.40612333,14.961055,13.58,987.57,48.85,684.4940178,15.31799839
18:25:33,480,38.40612333,14.96105667,13.89,988,51.14,692.1206921,15.50121065
18:25:35,482,38.40612,14.96105167,13.96,988.1,51.82,699.7473664,15.62873285
18:25:37,484,38.40612,14.96105,14.04,988.11,52.02,699.7473664,15.95964487
18:25:39,486,38.40612,14.96105,13.95,988.01,51.14,708.327375,16.13317191
18:25:41,488,38.40611667,14.96105,14.01,988.29,47.88,717.8607179,16.29217111
18:25:43,490,38.406115,14.96105167,13.79,988.37,44.2,717.8607179,15.16303471
18:25:45,492,38.40611333,14.96104667,13.87,988.41,42.91,729.3007293,12.56820016
18:25:47,494,38.40611167,14.96104333,13.87,988.37,42.84,739.7874065,9.359967716
18:25:49,496,38.40611167,14.96104333,13.89,988.48,42.54,739.7874065,8.749798224
18:25:51,498,38.40611167,14.96104167,13.71,988.39,46.11,749.3207493,8.598870056
18:25:53,500,38.40611,14.96104,13.85,-158.67,45.58,758.8540922,8.995964487
18:25:55,502,38.40611,14.96104,13.81,988.58,46.34,758.8540922,9.718321227
18:25:57,504,38.40611167,14.96104,13.93,988.76,51.75,764.5740979,10.96448749
18:25:59,506,38.40611167,14.96104,13.84,988.66,51.47,769.3407693,13.66666667
18:26:01,508,38.40611167,14.96104,13.78,-158.67,100,769.3407693,14.58272801
18:26:03,510,38.40611333,14.96103333,13.74,988.7,47.53,770.2941036,15.63761098
18:26:05,512,38.40611333,14.96102833,13.85,988.74,50.17,769.3407693,14.937046
18:26:07,514,38.40611333,14.96102667,13.85,988.72,49.18,769.3407693,13.89830508
18:26:09,516,38.40611333,14.96102667,13.78,988.65,52.27,766.4807665,15.97740113
18:26:11,518,38.406115,14.96102667,13.84,-135,100,763.6207636,15.8385795
18:26:13,520,38.406115,14.96102667,13.81,988.65,49.25,763.6207636,16.25100888
18:26:15,522,38.406115,14.96102667,13.81,988.7,49.93,762.6674293,16.47457627
18:26:17,524,38.406115,14.96102667,13.8,988.64,51.1,760.7607608,16.46004843
18:26:19,526,38.406115,14.961025,13.75,988.69,49.18,760.7607608,16.45359161
18:26:21,528,38.40611333,14.96102667,184.44,988.69,50.57,761.714095,16.46408394
18:26:23,530,38.40613667,14.96101833,13.22,988.62,47.94,764.5740979,16.47134786
18:26:25,532,38.4062,14.96099167,12.94,988.56,48.31,764.5740979,16.37046005
18:26:27,534,38.40622833,14.960985,13.26,988.62,50.74,769.3407693,15.76190476
18:26:29,536,38.40625167,14.96097667,13.04,988.27,49.99,774.1074408,14.46731235
18:26:31,538,38.40624833,14.96097167,13.3,988.59,49.82,774.1074408,15.14689266
18:26:33,540,38.40624833,14.96097333,13.35,988.6,50.72,778.8741122,14.64326069
18:26:35,542,38.40624833,14.96097333,13.5,988.67,51.86,783.6407836,15.23648103
18:26:37,544,38.40624833,14.96097333,13.56,988.58,52.3,783.6407836,16.26311542
18:26:39,546,38.40624833,14.96097333,13.66,988.64,54.8,787.4541208,16.07425343
18:26:41,548,38.40624667,14.96097333,13.78,988.63,55.36,790.3141236,16.45924132
18:26:43,550,38.40624667,14.96097333,13.75,988.56,55.19,790.3141236,16.47619048
18:26:45,552,38.40622,14.96098667,13.87,988.57,53.61,793.1741265,16.46246973
18:26:47,554,38.406155,14.96100333,13.82,988.68,47.99,795.0807951,16.45924132
18:26:49,556,38.40614333,14.961005,13.84,988.7,45.53,795.0807951,16.2251816
18:26:51,558,38.40613667,14.96100833,13.89,988.66,49.29,796.0341294,14.30750605
18:26:53,560,38.40613833,14.96101,13.89,988.61,51.49,798.8941322,15.25343019
18:26:55,562,38.40614333,14.96101833,13.86,988.55,52.04,798.8941322,15.82485876
18:26:57,564,38.40614167,14.96101833,14.01,988.62,53.71,801.7541351,16.46327684
18:26:59,566,38.40614167,14.96101833,14.05,988.46,54.53,804.6141379,16.46973366
18:27:01,568,38.40614167,14.96101667,14.19,988.55,55.5,804.6141379,16.47134786
18:27:03,570,38.40614,14.96101333,14.19,988.46,54.82,808.4274751,16.46892655
18:27:05,572,38.40614167,14.96101333,14.19,988.51,52.76,813.1941465,16.46166263
18:27:07,574,38.40614,14.96101333,14.14,988.67,51.65,813.1941465,16.47296207
18:27:09,576,38.40613833,14.961015,14.08,988.63,50.82,819.8674865,16.4511703
18:27:11,578,38.40614167,14.96103333,14.01,988.45,51.7,825.5874923,16.47134786
18:27:13,580,38.40613667,14.96107,14.07,988.71,47.41,825.5874923,16.46731235
18:27:15,582,38.40614333,14.96111,13.99,988.65,46.63,832.2608323,16.47134786
18:27:17,584,38.40615667,14.961175,13.82,988.17,48.19,837.980838,15.41081517
18:27:21,588,38.40615667,14.96121667,14.03,988.6,50.79,837.980838,15.49071832
18:27:23,590,38.40615667,14.96121,13.98,988.56,50.45,842.7475094,15.76916868
18:27:25,592,38.40615667,14.96121167,14.07,988.51,55.82,846.5608466,16.46811945
18:27:27,594,38.40615833,14.96121333,13.96,988.47,52.46,848.4675151,16.46973366
18:27:29,596,38.40616,14.96121,13.95,988.52,52.32,850.3741837,16.47457627
18:27:31,598,38.40615667,14.96120833,13.96,988.64,51.14,850.3741837,16.47134786
18:27:33,600,38.40615667,14.96120833,13.97,988.66,53.54,849.4208494,16.05488297
18:27:35,602,38.406155,14.96120667,13.99,988.63,54.55,849.4208494,16.46569814
18:27:37,604,38.40615667,14.96120667,14.04,988.61,58.61,849.4208494,16.47457627
18:27:39,606,38.40615833,14.96122667,14.14,988.73,59.34,850.3741837,16.46973366
18:27:43,610,38.40616167,14.961275,14.12,988.71,55.07,850.3741837,16.47215496
18:27:45,612,38.40618833,14.96143333,13.7,988.42,48.04,851.327518,16.46408394
18:27:47,614,38.4062,14.96152167,13.49,988.72,46.18,853.2341866,14.95722357
18:27:49,616,38.40620833,14.96157167,13.54,988.59,45.78,855.1408551,12.72639225
18:27:51,618,38.40622167,14.96167333,13.5,988.57,45.22,857.0475237,10.95238095
18:27:53,620,38.40624833,14.961805,13.34,988.47,44.8,857.0475237,9.146892655
18:27:55,622,38.40625167,14.96188333,13.38,988.59,44.59,857.0475237,7.658595642
18:27:57,624,38.40625167,14.96186667,13.14,987.88,45.03,853.2341866,6.468119451
18:28:01,628,38.40626333,14.96186667,13.29,987.23,44.76,853.2341866,5.666666667
18:28:03,630,38.40627,14.96186667,13.16,986.24,44.63,846.5608466,4.874899112
18:28:05,632,38.40627,14.96186667,12.9,986.35,44.83,835.1208351,3.351089588
18:28:07,634,38.40627,14.96186667,12.36,986.17,45.49,820.8208208,3.013720743
18:28:09,636,38.40626333,14.96186667,12.14,986.34,46.01,803.6608037,1.514124294
18:28:11,638,38.40626333,14.96186667,184.44,1258.74,46.48,803.6608037,2.670702179
18:28:13,640,38.40626333,14.96186667,11.93,986.29,100,785.5474522,1.94511703
18:28:15,642,38.40626333,14.96186667,11.84,986.34,46.72,765.5274322,0.493946731
18:28:17,644,38.40626333,14.96186667,11.72,986.38,46.91,765.5274322,1.891041162
18:28:19,646,38.40626333,14.96186667,11.6,986.38,47.22,765.5274322,2.00645682
18:28:21,648,38.40626333,14.96186667,11.49,986.38,47.59,731.2073979,1.688458434
