index,time,duration / s,Lat,Lon,temperature / C,pressure / hPa,humidity / %,CO2 / ppm,SO2 / ppm,CO2 / ppm_smooth_9_3,SO2 / ppm_smooth_9_3,CO2 / ppm_smooth_9_3_rt_corrected_40,SO2 / ppm_smooth_9_3_rt_corrected_8,CO2 / ppm_smooth_9_3_rt_corrected_40_shifted_11,CO2 / ppm_smooth_9_3_staticerror_0.00364_6.3,SO2 / ppm_smooth_9_3_staticerror_0.0323_0.26,CO2 / ppm_smooth_9_3_staticerror_0.00364_6.3_with_complete_rt_error,SO2 / ppm_smooth_9_3_staticerror_0.0323_0.26_with_complete_rt_error,CO2 / ppm_smooth_9_3_rt_corrected_40_shifted_11_smooth_9_3,SO2 / ppm_smooth_9_3_rt_corrected_8_smooth_9_3,ratio_CO2 / ppm_smooth_9_3_rt_corrected_40_shifted_11_SO2 / ppm_smooth_9_3_rt_corrected_8,ratio_error_CO2 / ppm_smooth_9_3_rt_corrected_40_shifted_11_CO2 / ppm_smooth_9_3_staticerror_0.00364_6.3_with_complete_rt_error_SO2 / ppm_smooth_9_3_rt_corrected_8_SO2 / ppm_smooth_9_3_staticerror_0.0323_0.26_with_complete_rt_error_420,ratio_CO2 / ppm_smooth_9_3_rt_corrected_40_shifted_11_smooth_9_3_SO2 / ppm_smooth_9_3_rt_corrected_8_smooth_9_3,ratio_error_CO2 / ppm_smooth_9_3_rt_corrected_40_shifted_11_smooth_9_3_CO2 / ppm_smooth_9_3_staticerror_0.00364_6.3_with_complete_rt_error_SO2 / ppm_smooth_9_3_rt_corrected_8_smooth_9_3_SO2 / ppm_smooth_9_3_staticerror_0.0323_0.26_with_complete_rt_error_420,ratio_CO2 / ppm_smooth_9_3_rt_corrected_40_shifted_11_SO2 / ppm_smooth_9_3,ratio_error_CO2 / ppm_smooth_9_3_rt_corrected_40_shifted_11_CO2 / ppm_smooth_9_3_staticerror_0.00364_6.3_with_complete_rt_error_SO2 / ppm_smooth_9_3_SO2 / ppm_smooth_9_3_staticerror_0.0323_0.26_420,ratio_CO2 / ppm_smooth_9_3_rt_corrected_40_shifted_11_smooth_9_3_SO2 / ppm_smooth_9_3,ratio_error_CO2 / ppm_smooth_9_3_rt_corrected_40_shifted_11_smooth_9_3_CO2 / ppm_smooth_9_3_staticerror_0.00364_6.3_with_complete_rt_error_SO2 / ppm_smooth_9_3_SO2 / ppm_smooth_9_3_staticerror_0.0323_0.26_420,ratio_CO2 / ppm_smooth_9_3_rt_corrected_40_shifted_11_smooth_9_3_SO2 / ppm_smooth_9_3_rt_corrected_8_smooth_9_3_corrected,ratio_CO2 / ppm_smooth_9_3_rt_corrected_40_shifted_11_SO2 / ppm_smooth_9_3_rt_corrected_8_corrected,ratio_CO2 / ppm_smooth_9_3_rt_corrected_40_shifted_11_SO2 / ppm_smooth_9_3_corrected,ratio_CO2 / ppm_smooth_9_3_rt_corrected_40_shifted_11_smooth_9_3_SO2 / ppm_smooth_9_3_ratioscorrected
291,18:27:27,594,38.40615833,14.96121333,13.96,988.47,52.46,848.4675151,16.46973366,848.1125941393927,16.364639127402576,882.2015170051916,16.693657431298668,855.3224428675317,21.98712984266739,1.3085778438151032,24.543799057602303,1.4319597077761377,856.8772810455348,16.654112570663358,26.07711609388561,4.634387085937439,26.232396304027944,4.662927955645379,26.60140804074222,4.440384719438828,26.69642010705779,4.447536477562476,26.232396304027944,26.07711609388561,26.60140804074222,26.69642010705779
292,18:27:29,596,38.40616,14.96121,13.95,988.52,52.32,850.3741837,16.47457627,849.8170402826827,16.4468937033766,854.9345056333323,16.409326748571413,857.7986356212117,21.993334026628965,1.3112346666190642,22.377143927927683,1.325322274671009,866.3028576747363,16.552733259447677,26.67986580615358,4.436834639494772,26.962487142116142,4.403033947826297,26.618925343411824,4.375064568927172,27.13599696841896,4.414262855100666,26.962487142116142,26.67986580615358,26.618925343411824,27.13599696841896
293,18:27:31,598,38.40615667,14.96120833,13.96,988.64,51.14,850.3741837,16.47134786,850.0729135502152,16.437501964675302,848.1744988056257,16.14658169316014,882.6224698861452,21.994265405322786,1.3109313134590124,22.136646511167,1.4200264152771982,875.5440775827913,16.5492152594801,28.651418527930083,4.999067628857156,27.526627120390867,4.73258944527057,28.14432940481681,4.489126883756185,27.71370482946676,4.456377251771071,27.526627120390867,28.651418527930083,28.14432940481681,27.71370482946676
294,18:27:33,600,38.40615667,14.96120833,13.97,988.66,53.54,849.4208494,16.05488297,849.9779928129857,16.364771896796512,845.851004683114,16.40201740259738,889.4402543285726,21.993919893839266,1.3085821322665274,22.30344400357965,1.322549196941853,879.4687540873242,16.815367689416753,28.62088502931556,4.57910300862961,27.324335844080554,4.3221257579550425,28.686024913092,4.554767012838473,28.07669773736764,4.508299118189581,27.324335844080554,28.62088502931556,28.686024913092,28.07669773736764
295,18:27:35,602,38.406155,14.96120667,13.99,988.63,54.55,849.4208494,16.46569814,849.7716434064921,16.37408327324673,845.2319562636364,17.026599443636346,876.87770221948,21.99316878199963,1.3088828897258695,22.333645317713803,1.553576453621976,880.4530497156684,16.981158956639312,26.833173807365103,4.878748854336037,27.11552555932232,4.922508867797296,27.902490453677057,4.49285199542822,28.12084450968885,4.509485741487298,27.11552555932232,26.833173807365103,27.902490453677057,28.12084450968885
296,18:27:37,604,38.40615667,14.96120667,14.04,988.61,58.61,849.4208494,16.47457627,849.5446590493493,16.537212315844133,855.3224428675317,17.160938337835464,871.5208715380945,21.99234255893963,1.3141519578017655,22.425676345303305,1.5480492160485146,874.1853874330798,16.685823981343326,26.31096637312698,4.763948312528085,27.219835708497907,5.043024397429579,27.30332433994918,4.402004260421928,27.464446773651773,4.414187153634533,27.219835708497907,26.31096637312698,27.30332433994918,27.464446773651773
297,18:27:39,606,38.40615833,14.96122667,14.14,988.73,59.34,850.3741837,16.46973366,849.8335482402584,16.693143821341966,857.7986356212117,16.360191329653656,857.258000391339,21.99339411559454,1.3191885454293455,22.590775669166035,1.4440457298124618,871.7572713049706,15.662944067190132,26.726949066835623,4.8267725125651495,28.842423835968788,5.330175549515766,26.19386767831656,4.2779737085713245,27.0624440872189,4.343142951339657,28.842423835968788,26.726949066835623,26.19386767831656,27.0624440872189
298,18:27:43,610,38.40616167,14.961275,14.12,988.71,55.07,850.3741837,16.47215496,850.6300569783538,16.52666757549781,876.3824637056258,13.681110658008636,857.258000391339,21.996293407401208,1.3138113626885797,23.92772391194661,2.380895206747021,851.4128271712531,13.71876308359721,31.9607092816969,11.04394961741315,31.44691868664678,10.911169278603928,26.457723457789587,4.370363196994019,26.104042160977404,4.343844465482736,31.44691868664678,31.9607092816969,26.457723457789587,26.104042160977404
299,18:27:45,612,38.40618833,14.96143333,13.7,988.42,48.04,851.327518,16.46408394,851.9176773147174,15.815278346125517,882.6224698861452,11.084986842800852,826.0662232480513,22.00098034542557,1.2908334905798542,24.30383978828265,3.0646928043266035,826.3753363070996,10.994815400766951,36.63208887900225,20.71937733248408,36.96063294330095,21.066504010220093,25.675566016675948,4.531672860095786,25.69511123442572,4.533173636862573,36.96063294330095,36.63208887900225,25.675566016675948,25.69511123442572
300,18:27:47,614,38.4062,14.96152167,13.49,988.72,46.18,853.2341866,14.95722357,853.4529169432888,14.63270547029435,889.4402543285726,8.135467435558429,816.920816885712,22.00656861767357,1.2526363866905077,24.70561892156985,3.689100649716479,774.274253429882,8.242620038218412,48.78893807021512,45.6351154851561,42.98078181297024,42.14884249167153,27.125593260350616,5.0686730132027,24.21112446697497,4.834141977601936,,,27.125593260350616,24.21112446697497
