time,duration / s,Lat,Lon,temperature / C,pressure / hPa,humidity / %,CO2 / ppm,SO2 / ppm
18:52:01,836,38.41338833,14.955115,12.9,989.55,43.11,495.7338291,0.01614205
18:52:03,838,38.41338667,14.955125,12.79,990.05,43.34,492.8738262,0.229217111
18:52:05,840,38.41337333,14.95514833,12.88,990.71,43.54,492.8738262,-0.192090395
18:52:07,842,38.41336333,14.95516333,12.88,991.11,43.66,490.9671576,-0.911218725
18:52:09,844,38.41336167,14.955165,12.89,991.56,43.91,490.0138233,0.00968523
18:52:11,846,38.413355,14.95517167,12.89,992.06,43.99,490.0138233,0.052461663
18:52:13,848,38.41334667,14.95519,12.91,992.61,43.98,489.0604891,-0.056497175
18:52:15,850,38.41334333,14.95519667,12.95,993.05,44.11,487.1538205,-0.063761098
18:52:17,852,38.41333167,14.95520667,12.88,993.42,43.73,487.1538205,-0.101694915
18:52:19,854,38.41332833,14.95520333,12.96,994.05,43.46,485.2471519,-0.06779661
18:52:21,856,38.41332167,14.95522,12.98,994.64,43.1,485.2471519,-0.170298628
18:52:23,858,38.41332,14.95523,13,995.03,43.21,485.2471519,-0.556900726
18:52:25,860,38.413325,14.95522833,12.96,995.12,43.08,484.2938176,-0.699757869
18:52:27,862,38.41338667,14.95519667,12.96,995.15,43.08,484.2938176,0.02905569
18:52:29,864,38.41355167,14.95511333,13.11,995.02,42.81,483.3404833,-0.506053269
18:52:31,866,38.41371833,14.954965,13.09,994.93,42.6,483.3404833,-0.108151735
18:52:33,868,38.41389833,14.95478667,13.23,995.07,42.21,483.3404833,0.125100888
18:52:35,870,38.414095,14.95460667,13.23,995.12,42.28,483.3404833,-0.497175141
18:52:37,872,38.41425833,14.954455,13.26,995.35,42.29,485.2471519,-0.541565779
18:52:39,874,38.41428833,14.95442167,13.11,995.16,42.37,485.2471519,-0.494753834
18:52:41,876,38.41429,14.95442,13.17,995.17,42.39,486.2004862,-0.073446328
18:52:43,878,38.41428833,14.95442,13.18,995.22,41.98,488.1071548,-0.600484262
18:52:45,880,38.41428833,14.95442,13.16,995.53,41.66,488.1071548,0.124293785
18:52:47,882,38.414285,14.954425,13.21,996.31,41.48,488.1071548,-0.411622276
18:52:49,884,38.41427667,14.954435,13.22,997.06,41.64,489.0604891,-0.173527038
18:52:51,886,38.41426167,14.95446,13.22,997.83,41.71,489.0604891,-0.098466505
18:52:53,888,38.41424833,14.95450833,13.34,999.05,41.64,488.1071548,-0.037933818
18:52:55,890,38.41424,14.95453,13.38,1000.04,41.83,487.1538205,-0.289749798
18:52:57,892,38.41423333,14.95454833,13.34,1000.37,41.88,487.1538205,-0.238095238
18:52:59,894,38.414225,14.95457,13.3,1000.82,42.12,485.2471519,-1.020177563
18:53:01,896,38.41421833,14.95457167,13.26,1001.29,42.14,482.3871491,-0.08393866
18:53:03,898,38.41421333,14.95458167,13.24,1001.71,41.89,482.3871491,-0.707021792
18:53:05,900,38.41420833,14.954585,13.14,1001.98,41.47,481.4338148,-0.556900726
18:53:07,902,38.41420833,14.95458667,13.21,1002.62,42.06,479.5271462,-0.133979015
18:53:09,904,38.41420667,14.95459167,13.15,1002.88,42.31,479.5271462,-0.372881356
18:53:11,906,38.41420667,14.95458,13.29,1002.98,42.44,480.4804805,-0.196125908
18:53:13,908,38.414245,14.95453833,13.24,1002.73,42.52,480.4804805,-0.467312349
18:53:15,910,38.414365,14.95440333,13.43,1002.8,42.27,480.4804805,-0.209039548
18:53:17,912,38.41452333,14.954205,13.49,1002.8,41.85,481.4338148,-0.589184826
18:53:19,914,38.41470667,14.95397667,13.51,1002.93,41.39,483.3404833,0.01937046
18:53:21,916,38.41482167,14.953835,13.45,1003.01,41.03,483.3404833,0.004842615
18:53:23,918,38.41483833,14.95380833,13.39,1002.94,40.97,485.2471519,-0.024213075
18:53:25,920,38.41484167,14.953805,13.4,1002.95,40.95,486.2004862,-0.297013721
18:53:27,922,38.414845,14.95380167,13.35,1002.88,41.29,486.2004862,-0.891041162
18:53:29,924,38.414845,14.95380167,13.41,1002.94,41.42,486.2004862,-0.08393866
18:53:31,926,38.41484667,14.9538,13.3,1002.8,41.46,486.2004862,-0.098466505
18:53:33,928,38.414885,14.95375333,13.34,1002.84,41.75,486.2004862,-0.332526231
18:53:35,930,38.41499667,14.95361333,13.46,1002.85,41.58,484.2938176,0.115415658
18:53:37,932,38.415125,14.953445,13.53,1003.02,41.26,483.3404833,-0.185633575
18:53:39,934,38.41518,14.95337833,13.37,1002.89,41.27,483.3404833,-0.16787732
18:53:41,936,38.41518333,14.95338667,13.44,1003.6,41.3,482.3871491,-0.387409201
18:53:43,938,38.41517667,14.95339167,13.35,1004.06,40.96,481.4338148,-0.178369653
18:53:45,940,38.41517,14.95339833,13.41,1004.83,40.72,481.4338148,-0.17110573
18:53:47,942,38.415155,14.953415,13.43,1005.57,40.7,480.4804805,-0.370460048
18:53:49,944,38.41514833,14.95343667,13.47,1006.35,40.74,480.4804805,-0.242130751
18:53:51,946,38.41514667,14.95344333,13.5,1007.17,40.86,480.4804805,-0.483454399
18:53:53,948,38.415135,14.95346833,184.4,-134.91,35.59,481.4338148,-0.476190476
18:53:55,950,38.41512833,14.95349,13.53,1008.79,40.9,481.4338148,-0.114608555
18:53:57,952,38.41512,14.95351833,184.42,1009.44,40.95,482.3871491,-0.305084746
18:53:59,954,38.41512167,14.95351167,13.5,1009.74,40.93,483.3404833,-0.987893462
18:54:01,956,38.41512,14.95351833,13.39,1010.13,40.81,484.2938176,-0.502017756
18:54:03,958,38.41511833,14.95352667,13.45,1010.61,40.72,484.2938176,-0.085552865
18:54:05,960,38.41512,14.95352667,13.36,1010.89,40.74,484.2938176,-0.12267958
18:54:07,962,38.41512333,14.95351667,13.47,1011.43,40.92,485.2471519,-0.184826473
18:54:09,964,38.41512333,14.953505,13.48,1011.8,41.07,485.2471519,-0.205811138
18:54:11,966,38.41512,14.95350667,13.5,1012.15,41.19,486.2004862,-0.143664245
18:54:13,968,38.41512333,14.95352,13.43,1012.43,41.03,486.2004862,-0.493139629
18:54:15,970,38.41512333,14.95352167,13.47,1012.84,40.99,486.2004862,-0.499596449
18:54:17,972,38.415125,14.95352667,13.47,1013.29,41.03,487.1538205,-0.496368039
18:54:19,974,38.41512667,14.95354,13.4,1013.58,40.95,487.1538205,-0.069410815
18:54:21,976,38.41512333,14.95355167,13.49,1014.11,41.01,487.1538205,-0.0645682
18:54:23,978,38.415125,14.95355667,13.41,1014.37,41.09,487.1538205,-0.07102502
18:54:25,980,38.41512667,14.95355167,13.5,1014.91,40.74,487.1538205,-0.276029056
18:54:27,982,38.41512333,14.95355,13.42,1015.02,41.07,487.1538205,-0.577885391
18:54:29,984,38.41513,14.95354167,13.54,1015.23,41.1,486.2004862,-0.188054883
18:54:31,986,38.415135,14.95354,13.48,1015.1,40.97,485.2471519,-0.343825666
18:54:33,988,38.415135,14.95353833,13.57,1015.2,40.8,485.2471519,-1.020177563
18:54:35,990,38.415135,14.953535,13.49,1015.19,41.4,483.3404833,-0.633575464
18:54:37,992,38.415135,14.95353667,13.58,1015.73,41.53,482.3871491,-0.085552865
18:54:39,994,38.41513167,14.95354667,13.5,1015.87,40.98,482.3871491,-0.292171106
18:54:41,996,38.41512333,14.953555,13.58,1016.44,40.49,481.4338148,-0.14527845
18:54:43,998,38.41511833,14.95357667,13.51,1016.7,40.56,481.4338148,-0.229217111
18:54:45,1000,38.415115,14.95358,13.62,1017.2,41.21,481.4338148,-0.539144471
18:54:47,1002,38.41511333,14.953585,13.64,1017.57,40.86,482.3871491,-0.354317998
18:54:49,1004,38.41511667,14.95359,13.65,1018.11,41.19,483.3404833,-0.597255851
18:54:51,1006,38.41511833,14.95358333,13.69,1018.4,41.68,483.3404833,-0.817594835
18:54:53,1008,38.415115,14.953605,13.72,1018.84,41.82,485.2471519,-0.313155771
18:54:55,1010,38.41511833,14.95361167,13.76,1019.19,41.67,487.1538205,-0.129943503
18:54:57,1012,38.415125,14.953605,13.8,1019.57,42.03,487.1538205,-0.154156578
18:54:59,1014,38.41512333,14.95360333,13.82,1019.96,41.95,490.0138233,-0.182405165
18:55:01,1016,38.41512833,14.95360333,13.85,1020.42,41.84,490.9671576,-0.489911219
18:55:03,1018,38.41513333,14.95361333,13.87,1020.67,41.68,490.9671576,-0.176755448
18:55:05,1020,38.41513667,14.95360167,13.88,1021.21,41.81,491.9204919,-0.117836965
18:55:07,1022,38.41513667,14.953595,13.9,1021.28,41.48,492.8738262,0.03874092
18:55:09,1024,38.41513333,14.95359833,13.92,1021.12,41.68,492.8738262,-0.084745763
18:55:11,1026,38.415115,14.95361,13.97,1021.15,41.77,493.8271605,-0.15173527
18:55:13,1028,38.41509667,14.95363167,13.93,1021.06,41.82,493.8271605,-0.416464891
18:55:15,1030,38.415075,14.95365667,184.41,-158.67,41.46,493.8271605,-0.454398709
18:55:17,1032,38.41505667,14.95368,13.78,1020.67,41.47,494.7804948,-0.456012914
18:55:19,1034,38.415055,14.95367167,14.13,1021.2,41.55,496.6871634,-0.111380145
18:55:21,1036,38.41506167,14.95362833,13.95,1021.21,41.32,496.6871634,-0.289749798
18:55:23,1038,38.41506833,14.95359333,13.77,1021.3,41.32,498.5938319,-0.456820016
18:55:25,1040,38.41507,14.953585,13.49,1021.11,41.44,499.5471662,-0.744148507
18:55:27,1042,38.41507,14.95358333,184.42,1021.57,41.98,499.5471662,-1.020177563
18:55:29,1044,38.41506833,14.953585,13.43,1022.09,42.39,500.5005005,-0.398708636
18:55:31,1046,38.41506833,14.95358833,13.35,1021.67,42.5,500.5005005,0.063761098
18:55:33,1048,38.41506833,14.95358833,13.25,1021.78,42.77,500.5005005,-0.250201776
18:55:35,1050,38.41506667,14.95356667,13.23,1021.75,43,501.4538348,-0.776432607
18:55:37,1052,38.415065,14.953545,13.18,1021.77,43.23,501.4538348,-0.491525424
18:55:39,1054,38.41506,14.95353833,13.17,1021.84,43.38,501.4538348,-0.568200161
18:55:41,1056,38.41506667,14.95353333,13.15,1021.87,43.36,501.4538348,-0.277643261
18:55:43,1058,38.41507167,14.95352,13.17,1022.05,43.46,501.4538348,-0.241323648
